business_id,transaction_id,transaction_type,trans_time_stamp,metro_location,trans_amount,avail_credit,account_age,income_bracket,industry,is_fraud
558,8078,Payroll,2023-04-16 20:28:03.613991,Dallas–Fort Worth–Arlington,1160.8200463559454,2233.760384272637,130,500k - 1m,Construction,1
656,944,Client Expenses,2024-01-22 20:28:03.601367,Chicago–Naperville–Elgin,1730.8340705922408,9312.509222960802,229,0 - 250k,"Finance, Insurance, And Real Estate",0
261,8888,Utilities,2024-01-20 20:28:03.615240,New York–Newark–Jersey City,559.0700490134826,22538.926978758827,469,500k - 1m,"Agriculture, Forestry, And Fishing",0
485,3381,Rent,2023-11-30 20:28:03.605750,Los Angeles–Long Beach–Anaheim,1318.2294837995232,32874.32909601844,714,500k - 1m,"Agriculture, Forestry, And Fishing",0
514,1765,Payroll,2022-12-22 20:28:03.602783,Austin–Round Rock–San Marcos,994.2616069684256,45882.66479574333,277,0 - 250k,"Agriculture, Forestry, And Fishing",1
265,7163,Utilities,2024-03-02 20:28:03.612574,New York–Newark–Jersey City,426.85226793682205,46893.36098259136,518,0 - 250k,"Agriculture, Forestry, And Fishing",1
301,4525,Payroll,2024-08-06 20:28:03.607990,Chicago–Naperville–Elgin,1638.1437692230177,13816.346448528095,573,500k - 1m,Wholesale Trade,1
573,3981,Rent,2022-12-20 20:28:03.606786,Chicago–Naperville–Elgin,427.0369808867285,33564.028899882906,455,0 - 250k,Construction,0
938,5718,Rent,2024-04-04 20:28:03.610198,Los Angeles–Long Beach–Anaheim,299.3713342012765,18077.02077492117,70,less than 0,Construction,0
654,7282,Utilities,2023-02-01 20:28:03.612756,New York–Newark–Jersey City,789.6555033112531,11596.690263166736,247,500k - 1m,"Agriculture, Forestry, And Fishing",1
54,7723,Utilities,2024-08-30 20:28:03.613441,Austin–Round Rock–San Marcos,38.62750992417507,43505.86024036359,695,less than 0,"Agriculture, Forestry, And Fishing",0
314,6487,Rent,2022-11-28 20:28:03.611518,New York–Newark–Jersey City,1653.7576405192538,44833.88245926953,313,less than 0,"Finance, Insurance, And Real Estate",1
90,5341,Utilities,2024-06-26 20:28:03.609404,New York–Newark–Jersey City,979.3461310331237,31820.779266940684,107,500k - 1m,Wholesale Trade,1
906,3904,Client Expenses,2024-01-22 20:28:03.606655,Los Angeles–Long Beach–Anaheim,1671.8910748216208,24518.543624943184,333,less than 0,Retail Trade,0
777,2916,Payroll,2024-06-30 20:28:03.604857,Los Angeles–Long Beach–Anaheim,1692.5547449458384,33137.38444813074,253,500k - 1m,Construction,1
604,4864,Rent,2023-01-18 20:28:03.608571,New York–Newark–Jersey City,256.4964112901298,16624.12687129704,162,250k - 500k,"Finance, Insurance, And Real Estate",1
157,5313,Utilities,2024-01-30 20:28:03.609356,New York–Newark–Jersey City,1952.6258002212794,13208.514082175909,695,0 - 250k,"Agriculture, Forestry, And Fishing",1
768,5161,Rent,2023-05-06 20:28:03.609095,Dallas–Fort Worth–Arlington,1675.92434967217,34635.75713471491,97,500k - 1m,Retail Trade,0
320,2467,Rent,2023-09-21 20:28:03.604095,Chicago–Naperville–Elgin,45.896858879889365,23890.865417683544,94,500k - 1m,Wholesale Trade,0
679,8177,Utilities,2023-06-22 20:28:03.614142,Los Angeles–Long Beach–Anaheim,662.149477396353,14049.197064141188,68,0 - 250k,Wholesale Trade,0
345,3634,Client Expenses,2023-02-19 20:28:03.606202,New York–Newark–Jersey City,997.8257465791518,21630.67486086489,506,500k - 1m,Construction,1
505,57,Vendor Payments,2022-12-29 20:28:03.599587,Chicago–Naperville–Elgin,494.41140742129886,20016.734098796846,213,1m +,Wholesale Trade,1
912,6997,Rent,2024-08-13 20:28:03.612322,Chicago–Naperville–Elgin,1193.9024343214714,6592.58982517123,448,less than 0,Construction,0
56,9267,Utilities,2023-08-07 20:28:03.615822,New York–Newark–Jersey City,1959.9616127501733,46208.27826447313,501,1m +,Construction,1
194,4949,Office Supplies,2022-11-08 20:28:03.608716,Chicago–Naperville–Elgin,104.72074838881507,31750.621874653985,6,500k - 1m,Retail Trade,0
495,7687,Vendor Payments,2024-04-12 20:28:03.613386,New York–Newark–Jersey City,517.5229452671142,39561.548482519174,355,250k - 500k,"Agriculture, Forestry, And Fishing",1
375,8960,Vendor Payments,2023-06-09 20:28:03.615350,Chicago–Naperville–Elgin,1040.4891332203886,24397.093946269215,437,less than 0,"Agriculture, Forestry, And Fishing",0
593,3978,Utilities,2024-06-27 20:28:03.606781,Austin–Round Rock–San Marcos,1648.5094439300155,35126.00254562181,645,less than 0,"Agriculture, Forestry, And Fishing",0
208,2412,Office Supplies,2023-03-16 20:28:03.604004,Los Angeles–Long Beach–Anaheim,229.3264122839207,36679.16305113291,125,less than 0,"Agriculture, Forestry, And Fishing",0
343,2940,Utilities,2023-05-31 20:28:03.604898,Chicago–Naperville–Elgin,1015.6057695970271,48448.19715202223,221,500k - 1m,"Finance, Insurance, And Real Estate",0
230,5965,Rent,2023-02-23 20:28:03.610678,Los Angeles–Long Beach–Anaheim,157.62927828806838,1321.9941536956549,697,250k - 500k,Retail Trade,0
464,9080,Utilities,2022-11-23 20:28:03.615533,Dallas–Fort Worth–Arlington,275.78155484267097,29901.109389097917,222,0 - 250k,Retail Trade,0
836,1350,Payroll,2023-08-23 20:28:03.602072,New York–Newark–Jersey City,219.55579011478397,46851.46972041639,684,less than 0,Construction,1
72,7475,Utilities,2024-07-27 20:28:03.613063,New York–Newark–Jersey City,1468.791752340603,42667.73050753201,235,0 - 250k,Construction,1
815,1767,Utilities,2023-11-07 20:28:03.602787,Los Angeles–Long Beach–Anaheim,1967.9471163647477,9698.307574178489,377,250k - 500k,"Finance, Insurance, And Real Estate",0
980,3597,Utilities,2022-12-25 20:28:03.606140,New York–Newark–Jersey City,1734.0301569440178,39488.84536973919,600,1m +,Wholesale Trade,0
477,524,Vendor Payments,2022-10-30 20:28:03.600575,Los Angeles–Long Beach–Anaheim,1888.7953900202829,387.7139086581771,516,500k - 1m,"Finance, Insurance, And Real Estate",1
917,8022,Rent,2023-07-24 20:28:03.613898,Chicago–Naperville–Elgin,909.6834417464316,46452.14572427941,213,250k - 500k,"Finance, Insurance, And Real Estate",0
62,4359,Utilities,2024-03-05 20:28:03.607688,Dallas–Fort Worth–Arlington,639.4968024531282,14620.573255486752,700,250k - 500k,Wholesale Trade,0
378,5761,Client Expenses,2024-01-13 20:28:03.610272,Chicago–Naperville–Elgin,280.6727335850119,24548.697749751496,699,1m +,"Finance, Insurance, And Real Estate",0
78,3825,Payroll,2024-07-27 20:28:03.606522,Austin–Round Rock–San Marcos,562.1302978934704,43071.82317416331,579,0 - 250k,Retail Trade,1
342,3896,Client Expenses,2024-05-02 20:28:03.606641,Chicago–Naperville–Elgin,1345.7876079785776,8530.002665328197,534,0 - 250k,Wholesale Trade,0
95,3286,Rent,2023-07-12 20:28:03.605590,Los Angeles–Long Beach–Anaheim,1581.835200556258,28195.29697074418,109,250k - 500k,Wholesale Trade,0
644,6055,Rent,2023-06-29 20:28:03.610823,New York–Newark–Jersey City,1215.2270520664695,27611.719011453417,319,250k - 500k,Construction,0
494,4505,Vendor Payments,2022-10-21 20:28:03.607938,Los Angeles–Long Beach–Anaheim,1061.2711647449125,14424.420519147501,78,0 - 250k,Retail Trade,0
2,91,Rent,2024-04-18 20:28:03.599651,New York–Newark–Jersey City,1391.5166759843614,10827.358227666562,172,less than 0,"Agriculture, Forestry, And Fishing",1
252,7252,Office Supplies,2023-10-25 20:28:03.612710,Austin–Round Rock–San Marcos,1572.5976321546045,15002.541804190372,334,500k - 1m,"Finance, Insurance, And Real Estate",1
25,6376,Rent,2024-02-04 20:28:03.611327,Dallas–Fort Worth–Arlington,448.74486223511155,44320.4346573989,22,500k - 1m,"Agriculture, Forestry, And Fishing",0
477,4358,Vendor Payments,2024-09-06 20:28:03.607686,Los Angeles–Long Beach–Anaheim,1528.4870308152967,18908.27898488446,539,0 - 250k,"Agriculture, Forestry, And Fishing",0
754,6762,Office Supplies,2024-06-11 20:28:03.611963,Los Angeles–Long Beach–Anaheim,998.3595130169318,40811.34826404299,297,1m +,Construction,0
805,1560,Payroll,2024-05-22 20:28:03.602438,Austin–Round Rock–San Marcos,621.5132164071156,23868.367692329593,429,500k - 1m,"Finance, Insurance, And Real Estate",1
779,351,Payroll,2023-11-14 20:28:03.600238,Dallas–Fort Worth–Arlington,1980.6521890537313,2321.356120303003,70,1m +,Retail Trade,0
206,3274,Utilities,2024-06-08 20:28:03.605570,Dallas–Fort Worth–Arlington,1064.0145509336128,10433.448431935254,684,1m +,"Finance, Insurance, And Real Estate",0
670,7331,Rent,2024-08-18 20:28:03.612832,Austin–Round Rock–San Marcos,1457.3377635252607,5289.612239576819,270,less than 0,Wholesale Trade,0
907,2343,Vendor Payments,2023-11-11 20:28:03.603867,Dallas–Fort Worth–Arlington,1484.3580765903127,34901.23553797511,171,1m +,Retail Trade,0
422,8468,Utilities,2024-04-26 20:28:03.614588,Chicago–Naperville–Elgin,527.1783617467007,30780.714590209886,629,less than 0,Wholesale Trade,0
73,9604,Rent,2023-07-16 20:28:03.616351,Dallas–Fort Worth–Arlington,1094.2559084610648,2793.537004618646,499,500k - 1m,"Agriculture, Forestry, And Fishing",0
491,7519,Rent,2023-02-16 20:28:03.613130,Austin–Round Rock–San Marcos,1885.8999894400163,46545.06397911559,319,250k - 500k,"Agriculture, Forestry, And Fishing",0
997,290,Rent,2024-09-17 20:28:03.600119,Austin–Round Rock–San Marcos,912.5992835811116,41092.49651980945,618,less than 0,"Agriculture, Forestry, And Fishing",0
53,2845,Client Expenses,2023-07-11 20:28:03.604733,Austin–Round Rock–San Marcos,677.3438497749944,31961.022344176792,515,1m +,Retail Trade,0
65,2891,Rent,2024-03-28 20:28:03.604816,New York–Newark–Jersey City,870.5444777278826,39441.01531761264,428,0 - 250k,"Agriculture, Forestry, And Fishing",0
665,6211,Client Expenses,2023-07-05 20:28:03.611077,New York–Newark–Jersey City,241.04367958409802,48099.923115871665,338,0 - 250k,"Agriculture, Forestry, And Fishing",1
440,2382,Vendor Payments,2023-06-22 20:28:03.603933,Austin–Round Rock–San Marcos,1698.326140287241,24789.84374701639,176,1m +,Construction,1
371,7231,Rent,2023-10-27 20:28:03.612678,Los Angeles–Long Beach–Anaheim,1108.7694116630198,10837.17866347733,517,250k - 500k,Retail Trade,0
383,9096,Rent,2023-04-23 20:28:03.615557,Austin–Round Rock–San Marcos,57.37114727969428,37402.25441759782,568,less than 0,"Agriculture, Forestry, And Fishing",0
271,8455,Client Expenses,2023-09-17 20:28:03.614568,Dallas–Fort Worth–Arlington,373.2124353240609,43445.44219507387,598,1m +,Retail Trade,1
117,2455,Office Supplies,2023-12-01 20:28:03.604075,Dallas–Fort Worth–Arlington,1541.097961387136,45539.07286557189,720,500k - 1m,Retail Trade,0
937,5578,Office Supplies,2023-05-22 20:28:03.609809,New York–Newark–Jersey City,1672.0433168919458,31172.49476528285,597,250k - 500k,Retail Trade,1
358,4961,Utilities,2024-06-09 20:28:03.608736,New York–Newark–Jersey City,1785.4980090407032,43763.878139794535,284,500k - 1m,Retail Trade,0
239,3248,Rent,2023-10-26 20:28:03.605524,Austin–Round Rock–San Marcos,183.48810175995456,40749.02926047905,608,500k - 1m,Retail Trade,0
259,2139,Client Expenses,2023-12-26 20:28:03.603524,Chicago–Naperville–Elgin,876.2095792951525,22640.637520574885,226,250k - 500k,"Finance, Insurance, And Real Estate",1
848,6232,Payroll,2024-07-03 20:28:03.611108,Los Angeles–Long Beach–Anaheim,1653.2219327039334,20780.90931843271,552,250k - 500k,"Finance, Insurance, And Real Estate",1
819,4496,Payroll,2023-06-04 20:28:03.607922,Dallas–Fort Worth–Arlington,1859.3729049283018,1060.4025315707643,437,250k - 500k,"Finance, Insurance, And Real Estate",1
950,1588,Client Expenses,2023-03-13 20:28:03.602485,Dallas–Fort Worth–Arlington,36.42806186395586,47180.10478561517,46,1m +,Retail Trade,0
147,2578,Office Supplies,2022-10-21 20:28:03.604284,Los Angeles–Long Beach–Anaheim,549.9182207938064,39049.10684370362,712,500k - 1m,"Finance, Insurance, And Real Estate",0
463,3648,Rent,2023-07-09 20:28:03.606225,Chicago–Naperville–Elgin,1176.2048886354053,28356.758698696303,720,0 - 250k,Wholesale Trade,0
149,3199,Office Supplies,2023-01-29 20:28:03.605442,Austin–Round Rock–San Marcos,1185.8106828105267,6568.283882972986,143,250k - 500k,Construction,0
795,1018,Payroll,2023-11-26 20:28:03.601492,Dallas–Fort Worth–Arlington,1628.357793274761,39550.51890711374,50,less than 0,Retail Trade,0
422,5388,Vendor Payments,2023-04-04 20:28:03.609486,New York–Newark–Jersey City,1134.8031638474088,49907.594402750074,311,less than 0,Retail Trade,1
547,9810,Utilities,2023-06-11 20:28:03.616665,Los Angeles–Long Beach–Anaheim,1021.0378954597999,25472.572695988783,682,1m +,"Finance, Insurance, And Real Estate",0
973,5291,Client Expenses,2023-04-02 20:28:03.609319,Chicago–Naperville–Elgin,50.50912338231184,45757.31286790507,667,250k - 500k,Wholesale Trade,0
840,5852,Client Expenses,2024-08-05 20:28:03.610480,Dallas–Fort Worth–Arlington,991.5052573207097,17035.938315350264,622,0 - 250k,Retail Trade,0
125,6687,Vendor Payments,2023-12-11 20:28:03.611829,New York–Newark–Jersey City,1616.9809083822688,28587.323652426327,281,0 - 250k,"Agriculture, Forestry, And Fishing",1
542,3184,Payroll,2024-07-05 20:28:03.605418,Austin–Round Rock–San Marcos,668.8289027092247,33154.50583240035,138,500k - 1m,Construction,1
749,1854,Client Expenses,2024-05-11 20:28:03.602933,Chicago–Naperville–Elgin,944.9700507427643,18640.672558888993,412,less than 0,Retail Trade,0
520,5414,Office Supplies,2024-02-20 20:28:03.609531,Dallas–Fort Worth–Arlington,1558.4385667445983,35623.53686754846,235,less than 0,Retail Trade,0
662,4210,Office Supplies,2022-11-24 20:28:03.607257,New York–Newark–Jersey City,624.3233879871306,8217.059276532224,431,1m +,"Finance, Insurance, And Real Estate",1
365,2882,Rent,2023-09-08 20:28:03.604795,Chicago–Naperville–Elgin,1477.9430639065793,10092.38342718552,704,0 - 250k,"Agriculture, Forestry, And Fishing",0
446,1055,Payroll,2024-07-01 20:28:03.601555,Los Angeles–Long Beach–Anaheim,1434.5659438642133,1614.5508563304045,488,less than 0,"Finance, Insurance, And Real Estate",0
125,9428,Utilities,2024-05-20 20:28:03.616077,New York–Newark–Jersey City,477.29938046570754,32515.538594779304,180,0 - 250k,"Finance, Insurance, And Real Estate",1
914,2593,Rent,2024-06-22 20:28:03.604309,Austin–Round Rock–San Marcos,1523.0146193530475,14382.244317961535,236,500k - 1m,"Agriculture, Forestry, And Fishing",0
437,3717,Payroll,2023-01-17 20:28:03.606342,Los Angeles–Long Beach–Anaheim,1203.2714716466728,28330.004001893998,302,0 - 250k,Construction,1
519,5281,Office Supplies,2023-11-12 20:28:03.609303,Austin–Round Rock–San Marcos,1334.8863523637494,28458.65139036732,113,500k - 1m,Construction,0
910,2172,Rent,2024-07-16 20:28:03.603579,Los Angeles–Long Beach–Anaheim,1603.0167454669518,34031.81962233663,202,0 - 250k,"Agriculture, Forestry, And Fishing",0
90,8770,Payroll,2023-01-14 20:28:03.615059,Los Angeles–Long Beach–Anaheim,1529.7140982100823,11145.323214101993,69,500k - 1m,Retail Trade,0
917,6658,Office Supplies,2022-12-04 20:28:03.611785,Los Angeles–Long Beach–Anaheim,762.7279503631328,25052.600011773167,714,0 - 250k,"Agriculture, Forestry, And Fishing",0
130,9467,Utilities,2022-11-29 20:28:03.616141,New York–Newark–Jersey City,232.9095117172062,40955.96894419993,313,500k - 1m,"Agriculture, Forestry, And Fishing",1
776,9134,Office Supplies,2024-02-04 20:28:03.615616,Chicago–Naperville–Elgin,146.83764816925614,11309.73124224931,99,1m +,Wholesale Trade,1
673,4547,Office Supplies,2024-03-13 20:28:03.608028,New York–Newark–Jersey City,488.16002092497166,21760.999343873595,73,1m +,Wholesale Trade,1
986,4605,Payroll,2023-07-27 20:28:03.608127,Chicago–Naperville–Elgin,723.2406280268742,33716.05497158042,244,0 - 250k,Wholesale Trade,1
146,7819,Utilities,2024-06-30 20:28:03.613588,Los Angeles–Long Beach–Anaheim,1276.2787979376392,47660.10393765525,402,less than 0,Wholesale Trade,0
490,6949,Utilities,2024-02-14 20:28:03.612248,Chicago–Naperville–Elgin,238.6382077784217,3725.123450909157,161,500k - 1m,Retail Trade,0
720,7162,Office Supplies,2023-04-14 20:28:03.612573,New York–Newark–Jersey City,577.296972019872,41461.30901681466,655,1m +,Construction,1
736,950,Rent,2023-01-08 20:28:03.601377,Dallas–Fort Worth–Arlington,1177.7559942806085,25404.68288713938,326,0 - 250k,Retail Trade,0
547,9479,Payroll,2024-04-18 20:28:03.616159,Los Angeles–Long Beach–Anaheim,117.4458687486628,18640.69859605198,665,250k - 500k,"Finance, Insurance, And Real Estate",1
533,4138,Rent,2024-02-21 20:28:03.607070,Los Angeles–Long Beach–Anaheim,366.51172937812436,43044.772436061496,137,0 - 250k,Wholesale Trade,0
517,3131,Payroll,2024-07-14 20:28:03.605329,Austin–Round Rock–San Marcos,1877.7393478186289,5533.748955862449,39,less than 0,Retail Trade,1
602,4476,Office Supplies,2023-05-24 20:28:03.607889,New York–Newark–Jersey City,373.01336557155196,29338.01328857415,413,500k - 1m,"Agriculture, Forestry, And Fishing",1
546,2046,Utilities,2022-12-22 20:28:03.603310,Dallas–Fort Worth–Arlington,1438.110795553732,3940.5724607280868,451,less than 0,Wholesale Trade,0
304,6664,Payroll,2024-08-08 20:28:03.611794,Austin–Round Rock–San Marcos,1824.4045760498648,37966.51154193507,683,0 - 250k,"Agriculture, Forestry, And Fishing",1
25,7688,Vendor Payments,2023-02-24 20:28:03.613388,Chicago–Naperville–Elgin,1037.4728715779886,48280.55261430147,143,less than 0,Construction,0
474,7103,Office Supplies,2024-01-26 20:28:03.612483,Austin–Round Rock–San Marcos,576.4059266465664,49963.4342598158,139,500k - 1m,Construction,0
233,7668,Payroll,2023-04-27 20:28:03.613357,Austin–Round Rock–San Marcos,692.0341484612189,14986.542526818497,419,500k - 1m,Construction,0
272,4222,Client Expenses,2022-12-08 20:28:03.607277,Chicago–Naperville–Elgin,1227.6128023508675,24281.849653884314,73,500k - 1m,Retail Trade,0
387,4103,Payroll,2024-01-25 20:28:03.607009,Dallas–Fort Worth–Arlington,696.5988347723763,13089.828836044504,627,1m +,Wholesale Trade,1
451,6645,Office Supplies,2022-12-15 20:28:03.611765,Chicago–Naperville–Elgin,54.85753753289213,20909.560589277422,444,less than 0,Wholesale Trade,0
964,2968,Utilities,2023-08-06 20:28:03.605052,Austin–Round Rock–San Marcos,1698.823175898639,26501.221276358356,603,250k - 500k,Construction,0
